frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
54,1.08,True,"[264.0, 364.0, 236.0, 116.0]",0.0029207500047050416,0.0001688330085016787,
55,1.1,True,"[264.0, 364.0, 236.0, 116.0]",0.002426750026643276,0.0001692089717835188,
56,1.12,True,"[264.0, 364.0, 236.0, 116.0]",0.0028639580123126507,0.00023416697513312101,
57,1.1400000000000001,True,"[264.0, 364.0, 236.0, 116.0]",0.002543457958381623,0.00015329098096117377,
58,1.16,True,"[264.0, 364.0, 236.0, 116.0]",0.002080292033497244,0.00020154198864474893,
59,1.18,True,"[268.0, 368.0, 236.0, 112.0]",0.002322792017366737,0.00017074996139854193,
60,1.2,True,"[268.0, 368.0, 236.0, 112.0]",0.0021094579715281725,0.00018283299868926406,
61,1.22,True,"[276.0, 372.0, 236.0, 108.0]",0.0025642079999670386,0.00016825000056996942,
62,1.24,True,"[288.0, 384.0, 236.0, 96.0]",0.0024686669930815697,0.00016308302292600274,
63,1.26,True,"[304.0, 392.0, 236.0, 88.0]",0.0021632499992847443,0.00013641698751598597,
64,1.28,True,"[320.0, 404.0, 236.0, 76.0]",0.0025249579921364784,0.00015166698722168803,
65,1.3,True,"[336.0, 420.0, 236.0, 60.0]",0.0022900000330992043,0.00018641696078702807,
66,1.32,False,,0.00130266702035442,0.00014058401575312018,
67,1.34,False,,0.001104625000152737,0.00022129097487777472,
68,1.36,False,,0.0011323750368319452,0.0001527080312371254,
69,1.3800000000000003,False,,0.0013320419820956886,0.0001745840418152511,
70,1.4000000000000001,False,,0.0011506250011734664,0.00015283399261534214,
71,1.42,False,,0.0011914590140804648,0.00016191601753234863,
72,1.44,False,,0.001196584024000913,0.00014587497571483254,
73,1.46,False,,0.0011223340407013893,0.00015058304416015744,
74,1.48,False,,0.0011166249751113355,0.00018191698472946882,
75,1.5,False,,0.0011047919979318976,0.00016054196748882532,
76,1.52,False,,0.0013587919529527426,0.00016870797844603658,
77,1.54,False,,0.0011121660354547203,0.0001550000160932541,
