frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
54,1.08,True,"[204.0, 146.0, 230.0, 236.0]",0.009719875000882894,0.00016616599168628454,
55,1.1,True,"[200.0, 146.0, 234.0, 240.0]",0.009618791984394193,0.00016737496480345726,
56,1.12,True,"[200.0, 152.0, 230.0, 236.0]",0.009762250003404915,0.0001698340056464076,
57,1.1400000000000001,True,"[196.0, 154.0, 230.0, 236.0]",0.009485542017500848,0.00017841701628640294,
58,1.16,True,"[188.0, 152.0, 234.0, 240.0]",0.009477166982833296,0.00017595902318134904,
59,1.18,True,"[186.0, 156.0, 234.0, 240.0]",0.00939145899610594,0.0001711250515654683,
60,1.2,True,"[182.0, 160.0, 234.0, 240.0]",0.009501957974862307,0.00017529202159494162,
61,1.22,True,"[180.0, 162.0, 234.0, 240.0]",0.009557833021972328,0.00018695800099521875,
62,1.24,True,"[172.0, 160.0, 244.0, 250.0]",0.009528082970064133,0.0001741250162012875,
63,1.26,True,"[168.0, 158.0, 250.0, 254.0]",0.009570499998517334,0.00018733303295448422,
64,1.28,True,"[168.0, 164.0, 244.0, 250.0]",0.009579374978784472,0.00017604202730581164,
65,1.3,True,"[162.0, 162.0, 250.0, 254.0]",0.009572415961883962,0.0001742080203257501,
66,1.32,True,"[158.0, 162.0, 254.0, 260.0]",0.009836915996856987,0.0002412499743513763,
67,1.34,True,"[156.0, 164.0, 254.0, 260.0]",0.010027749987784773,0.00017254101112484932,
68,1.36,True,"[154.0, 166.0, 254.0, 260.0]",0.009666582976933569,0.00017341604689136147,
69,1.3800000000000003,True,"[154.0, 168.0, 254.0, 260.0]",0.009476416045799851,0.00018262502271682024,
70,1.4000000000000001,True,"[150.0, 166.0, 260.0, 266.0]",0.00955291703576222,0.00017975002992898226,
71,1.42,True,"[150.0, 168.0, 260.0, 266.0]",0.009937624970916659,0.00017037498764693737,
72,1.44,True,"[146.0, 166.0, 264.0, 270.0]",0.00989945902256295,0.00020883302204310894,
73,1.46,True,"[144.0, 166.0, 270.0, 276.0]",0.009978374990168959,0.00017579097766429186,
74,1.48,True,"[148.0, 172.0, 260.0, 266.0]",0.00955254101427272,0.00017091602785512805,
75,1.5,True,"[152.0, 172.0, 254.0, 260.0]",0.009538125013932586,0.00017324998043477535,
76,1.52,True,"[146.0, 166.0, 264.0, 270.0]",0.009786667011212558,0.00018629204714670777,
77,1.54,True,"[146.0, 166.0, 270.0, 276.0]",0.009993165964260697,0.00017012498574331403,
78,1.56,True,"[144.0, 162.0, 274.0, 282.0]",0.009799916006159037,0.0001872499706223607,
79,1.58,True,"[140.0, 160.0, 280.0, 288.0]",0.010388334048911929,0.00018458301201462746,
80,1.6,True,"[144.0, 164.0, 274.0, 282.0]",0.00963179097743705,0.00018625002121552825,
81,1.62,True,"[140.0, 162.0, 280.0, 288.0]",0.00997066596755758,0.00016320898430421948,
82,1.6400000000000001,True,"[140.0, 164.0, 280.0, 288.0]",0.01001012499909848,0.00016962504014372826,
83,1.6600000000000001,True,"[142.0, 170.0, 274.0, 282.0]",0.009747416013851762,0.00020291702821850777,
84,1.68,True,"[138.0, 168.0, 274.0, 282.0]",0.009875499992631376,0.00018962501781061292,
85,1.7,True,"[136.0, 168.0, 274.0, 282.0]",0.009785333997569978,0.00017608300549909472,
86,1.72,True,"[132.0, 164.0, 280.0, 288.0]",0.009898125019390136,0.00016491697169840336,
87,1.74,True,"[134.0, 168.0, 274.0, 282.0]",0.009825500019360334,0.00022908399114385247,
88,1.76,True,"[132.0, 166.0, 274.0, 282.0]",0.009771540993824601,0.00015233299927785993,
89,1.78,True,"[130.0, 166.0, 274.0, 282.0]",0.009882542013656348,0.00017499999376013875,
90,1.8,True,"[128.0, 166.0, 274.0, 282.0]",0.009687084006145597,0.00018400000408291817,
91,1.82,True,"[126.0, 166.0, 274.0, 282.0]",0.009577082993928343,0.0001700000138953328,
92,1.84,True,"[120.0, 160.0, 286.0, 292.0]",0.010438208002597094,0.00019166700076311827,
93,1.86,True,"[118.0, 160.0, 286.0, 292.0]",0.010024167015217245,0.0001835830044001341,
94,1.8800000000000003,True,"[118.0, 160.0, 286.0, 292.0]",0.00986604200443253,0.000218625005800277,
95,1.9000000000000001,True,"[120.0, 160.0, 286.0, 292.0]",0.009846750006545335,0.00014958303654566407,
96,1.92,True,"[118.0, 160.0, 286.0, 292.0]",0.009958833979908377,0.00018512504175305367,
