frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
55,1.1,True,"[296.0, 376.0, 206.0, 156.0]",0.011521833017468452,0.00017637497512623668,
56,1.12,True,"[296.0, 378.0, 206.0, 156.0]",0.011144582997076213,0.00019529100973159075,
57,1.1400000000000001,True,"[294.0, 378.0, 206.0, 156.0]",0.011613250011578202,0.00018787500448524952,
58,1.16,True,"[296.0, 378.0, 206.0, 156.0]",0.010689791990444064,0.00014254101552069187,
59,1.18,True,"[298.0, 378.0, 206.0, 156.0]",0.01098449999699369,0.00020495796343311667,
60,1.2,True,"[304.0, 382.0, 202.0, 154.0]",0.010296874970663339,0.00022595800692215562,
61,1.22,True,"[312.0, 386.0, 206.0, 156.0]",0.009529792005196214,0.00017929100431501865,
62,1.24,True,"[324.0, 392.0, 206.0, 156.0]",0.011092666012700647,0.00016508297994732857,
63,1.26,True,"[336.0, 400.0, 210.0, 160.0]",0.010324625007342547,0.0001710420474410057,
64,1.28,True,"[350.0, 398.0, 210.0, 160.0]",0.010497542039956897,0.0002090419875457883,
65,1.3,True,"[364.0, 396.0, 214.0, 164.0]",0.011046500003430992,0.00013770797522738576,
66,1.32,True,"[380.0, 396.0, 214.0, 164.0]",0.009743334027007222,0.00019200000679120421,
67,1.34,True,"[492.0, 398.0, 210.0, 160.0]",0.010910042037721723,0.0001908330013975501,
68,1.36,True,"[466.0, 374.0, 206.0, 156.0]",0.00921308295801282,0.00016424997011199594,
69,1.3800000000000003,True,"[486.0, 390.0, 206.0, 156.0]",0.010888290998991579,0.0001490419963374734,
70,1.4000000000000001,True,"[528.0, 400.0, 206.0, 156.0]",0.010081958025693893,0.0001705829636193812,
71,1.42,True,"[498.0, 308.0, 210.0, 160.0]",0.011495999991893768,0.00019804202020168304,
72,1.44,True,"[526.0, 330.0, 210.0, 160.0]",0.01052845804952085,0.00013629201566800475,
73,1.46,True,"[550.0, 356.0, 210.0, 160.0]",0.010578666988294572,0.00017041695537045598,
74,1.48,True,"[576.0, 382.0, 210.0, 160.0]",0.01076454104622826,0.0001717080012895167,
75,1.5,True,"[596.0, 400.0, 210.0, 160.0]",0.010002125054597855,0.00019529100973159075,
76,1.52,True,"[620.0, 398.0, 210.0, 160.0]",0.010061416949611157,0.00023416697513312101,
77,1.54,True,"[638.0, 398.0, 210.0, 160.0]",0.010913416976109147,0.00016700004925951362,
