frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
55,1.1,True,"[262.0, 364.0, 235.0, 116.0]",0.013013124989811331,0.00019291701028123498,
56,1.12,True,"[261.0, 364.0, 235.0, 116.0]",0.013457958004437387,0.000183124968316406,
57,1.1400000000000001,True,"[260.0, 364.0, 235.0, 116.0]",0.012022375012747943,0.00017437495989724994,
58,1.16,True,"[261.0, 366.0, 235.0, 114.0]",0.01252637495053932,0.0001823750208131969,
59,1.18,True,"[264.0, 368.0, 235.0, 112.0]",0.013553874974604696,0.00020337500609457493,
60,1.2,True,"[269.0, 370.0, 235.0, 110.0]",0.012377209030091763,0.00016200001118704677,
61,1.22,True,"[274.0, 374.0, 235.0, 106.0]",0.012378416955471039,0.0001552079920656979,
62,1.24,True,"[287.0, 382.0, 235.0, 98.0]",0.012672416982240975,0.0001763339969329536,
63,1.26,True,"[300.0, 392.0, 235.0, 88.0]",0.012645208043977618,0.00018116598948836327,
64,1.28,True,"[315.0, 406.0, 235.0, 74.0]",0.011858082958497107,0.00022545899264514446,
65,1.3,True,"[332.0, 418.0, 235.0, 62.0]",0.012701999978162348,0.00015170802362263203,
66,1.32,False,,0.005746415990870446,0.0001745420158840716,
67,1.34,False,,0.005777833983302116,0.0001788339577615261,
68,1.36,False,,0.006024124973919243,0.0001557079958729446,
69,1.3800000000000003,False,,0.006620833009947091,0.0001455830060876906,
70,1.4000000000000001,False,,0.005864916020072997,0.00016829202650114894,
71,1.42,False,,0.0060410419828258455,0.00014895800268277526,
72,1.44,False,,0.00660629099002108,0.00017799995839595795,
73,1.46,False,,0.006470083026215434,0.00014408299466595054,
74,1.48,False,,0.005648958031088114,0.00017304200446233153,
75,1.5,False,,0.006439124990720302,0.0001699170097708702,
76,1.52,False,,0.005690124991815537,0.00024395895889028907,
77,1.54,False,,0.0064590839901939034,0.00014220899902284145,
