frame_index,source_time_s,tracker_reported_success,bbox_xywh,update_s,decode_s,calibrated_confidence
54,1.08,True,"[199.0, 139.0, 244.0, 250.0]",0.01606645801803097,0.00017883401596918702,
55,1.1,True,"[197.0, 142.0, 244.0, 250.0]",0.015064083971083164,0.00019295798847451806,
56,1.12,True,"[190.0, 140.0, 249.0, 255.0]",0.016574917011894286,0.00018791703041642904,
57,1.1400000000000001,True,"[188.0, 143.0, 249.0, 255.0]",0.01693870802409947,0.00022033299319446087,
58,1.16,True,"[180.0, 143.0, 254.0, 260.0]",0.01739474997157231,0.00015237496700137854,
59,1.18,True,"[174.0, 143.0, 259.0, 265.0]",0.01742445898707956,0.00016179197700694203,
60,1.2,True,"[168.0, 143.0, 264.0, 271.0]",0.016380416986066848,0.00020058295922353864,
61,1.22,True,"[163.0, 143.0, 270.0, 276.0]",0.017561292042955756,0.00017645797925069928,
62,1.24,True,"[157.0, 143.0, 275.0, 281.0]",0.017505249998066574,0.00019566703122109175,
63,1.26,True,"[155.0, 145.0, 275.0, 281.0]",0.017631499969866127,0.00019345799228176475,
64,1.28,True,"[151.0, 145.0, 280.0, 287.0]",0.020710083015728742,0.00018137501319870353,
65,1.3,True,"[148.0, 147.0, 280.0, 287.0]",0.01704762497683987,0.00017687497893348336,
66,1.32,True,"[143.0, 145.0, 286.0, 293.0]",0.020245583029463887,0.00019016599981114268,
67,1.34,True,"[142.0, 148.0, 286.0, 293.0]",0.018474709009751678,0.00021066697081550956,
68,1.36,True,"[140.0, 150.0, 286.0, 293.0]",0.017771708022337407,0.0001742080203257501,
69,1.3800000000000003,True,"[138.0, 152.0, 286.0, 293.0]",0.018718084029387683,0.00018791697220876813,
70,1.4000000000000001,True,"[137.0, 152.0, 286.0, 293.0]",0.019671874993946403,0.00044633401557803154,
71,1.42,True,"[133.0, 151.0, 292.0, 299.0]",0.020822042017243803,0.00020579196279868484,
72,1.44,True,"[129.0, 150.0, 298.0, 305.0]",0.023419292003381997,0.00020945904543623328,
73,1.46,True,"[132.0, 154.0, 292.0, 299.0]",0.018090000026859343,0.00018470903160050511,
74,1.48,True,"[129.0, 150.0, 298.0, 305.0]",0.0186254580039531,0.000191875034943223,
75,1.5,True,"[132.0, 153.0, 292.0, 299.0]",0.017586250032763928,0.00020691700046882033,
76,1.52,True,"[132.0, 152.0, 292.0, 299.0]",0.01907904096879065,0.0002033329801633954,
77,1.54,True,"[134.0, 152.0, 292.0, 299.0]",0.01887166703818366,0.00018725002883002162,
78,1.56,True,"[138.0, 155.0, 286.0, 293.0]",0.017505291965790093,0.00017387501429766417,
79,1.58,True,"[142.0, 159.0, 280.0, 287.0]",0.017521917005069554,0.00019024999346584082,
80,1.6,True,"[142.0, 159.0, 280.0, 287.0]",0.01779775001341477,0.00020937499357387424,
81,1.62,True,"[141.0, 161.0, 280.0, 287.0]",0.01845662499545142,0.00018170801922678947,
82,1.6400000000000001,True,"[141.0, 163.0, 280.0, 287.0]",0.01649566600099206,0.00020349997794255614,
83,1.6600000000000001,True,"[140.0, 163.0, 280.0, 287.0]",0.017926083994098008,0.00015445903409272432,
84,1.68,True,"[138.0, 164.0, 280.0, 287.0]",0.017738458001986146,0.000186417018994689,
85,1.7,True,"[136.0, 164.0, 280.0, 287.0]",0.017457125009968877,0.0001747499918565154,
86,1.72,True,"[134.0, 164.0, 280.0, 287.0]",0.017653207993134856,0.00018295797053724527,
87,1.74,True,"[135.0, 166.0, 275.0, 281.0]",0.017143832985311747,0.00018541701138019562,
88,1.76,True,"[136.0, 168.0, 270.0, 276.0]",0.01695637498050928,0.0001846670056693256,
89,1.78,True,"[133.0, 167.0, 270.0, 276.0]",0.01666645798832178,0.00019474996952340007,
90,1.8,True,"[131.0, 167.0, 270.0, 276.0]",0.018135417019948363,0.00021354202181100845,
91,1.82,True,"[130.0, 167.0, 270.0, 276.0]",0.017223291972186416,0.00018366595031693578,
92,1.84,True,"[129.0, 167.0, 270.0, 276.0]",0.016216707997955382,0.00018087500939145684,
93,1.86,True,"[128.0, 166.0, 270.0, 276.0]",0.01795783400302753,0.00017212500097230077,
94,1.8800000000000003,True,"[131.0, 169.0, 264.0, 271.0]",0.016594542015809566,0.00016754097305238247,
95,1.9000000000000001,True,"[134.0, 172.0, 259.0, 265.0]",0.016847292019519955,0.0001937079941853881,
96,1.92,True,"[137.0, 173.0, 254.0, 260.0]",0.01624933397397399,0.00020829099230468273,
97,1.94,True,"[140.0, 176.0, 249.0, 255.0]",0.016934916959144175,0.00018345797434449196,
98,1.96,True,"[143.0, 176.0, 244.0, 250.0]",0.01578433404210955,0.0002051249612122774,
99,1.98,True,"[143.0, 173.0, 244.0, 250.0]",0.015648625034373254,0.00018716702470555902,
100,2.0,True,"[139.0, 167.0, 254.0, 260.0]",0.016921959002502263,0.00017666700296103954,
101,2.02,True,"[139.0, 165.0, 254.0, 260.0]",0.016616208013147116,0.00022425001952797174,
102,2.04,True,"[141.0, 167.0, 249.0, 255.0]",0.016351500002201647,0.00018974998965859413,
103,2.06,True,"[138.0, 164.0, 254.0, 260.0]",0.017137791961431503,0.00017249997472390532,
104,2.08,True,"[136.0, 163.0, 254.0, 260.0]",0.016760291007813066,0.00019262498244643211,
105,2.1,True,"[136.0, 162.0, 254.0, 260.0]",0.01681962498696521,0.0001622500130906701,
106,2.12,True,"[142.0, 165.0, 244.0, 250.0]",0.017242749978322536,0.00022420898312702775,
107,2.14,True,"[146.0, 165.0, 239.0, 245.0]",0.016289375023916364,0.00020049995509907603,
108,2.16,True,"[144.0, 159.0, 249.0, 255.0]",0.017062083003111184,0.000188250036444515,
109,2.18,True,"[138.0, 152.0, 259.0, 265.0]",0.016161332954652607,0.00022679194808006287,
110,2.2,True,"[137.0, 147.0, 264.0, 271.0]",0.016827708983328193,0.00018587498925626278,
111,2.22,True,"[135.0, 144.0, 270.0, 276.0]",0.01744208298623562,0.0002061669947579503,
112,2.24,True,"[135.0, 143.0, 270.0, 276.0]",0.01713500003097579,0.0002917920355685055,
113,2.2600000000000007,True,"[136.0, 142.0, 270.0, 276.0]",0.018192249990534037,0.00017850002041086555,
114,2.2800000000000002,True,"[140.0, 142.0, 264.0, 271.0]",0.01944616698892787,0.00017195899272337556,
115,2.3000000000000003,True,"[145.0, 145.0, 254.0, 260.0]",0.0173077080398798,0.0002085830201394856,
116,2.32,True,"[140.0, 138.0, 264.0, 271.0]",0.017537958978209645,0.000172999978531152,
117,2.34,True,"[138.0, 137.0, 264.0, 271.0]",0.017511165991891176,0.00021141697652637959,
118,2.36,True,"[140.0, 137.0, 259.0, 265.0]",0.016933665960095823,0.00020058301743119955,
119,2.38,True,"[145.0, 137.0, 249.0, 255.0]",0.017665125022176653,0.0001757920254021883,
